age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33,3,0,1,0,0,1,0,0,23,0,211,3,-1,0,0,0
39,1,0,1,0,3643,0,0,0,23,0,160,3,-1,0,0,0
58,5,0,3,0,0,0,0,0,23,0,138,6,-1,0,0,0
43,3,0,1,0,-141,0,1,0,23,0,128,1,-1,0,0,0
38,3,0,1,0,526,0,1,0,23,0,553,2,-1,0,0,0
49,3,0,3,0,23,0,0,0,23,0,247,1,-1,0,0,0
35,0,0,1,0,839,0,0,0,23,0,50,3,-1,0,0,0
53,3,0,3,0,-1455,0,0,0,23,0,169,2,-1,0,0,0
40,7,1,1,1,-306,0,0,0,23,0,253,1,-1,0,0,0
36,3,0,3,0,655,0,0,0,23,0,153,4,-1,0,0,0
42,6,1,0,0,3465,0,0,0,23,0,373,9,-1,0,0,0
36,0,1,0,0,876,0,0,0,23,0,241,2,-1,0,0,0
35,3,0,1,0,154,0,0,0,23,0,211,4,-1,0,0,0
33,0,0,1,0,67,0,1,0,23,0,316,4,-1,0,0,0
37,0,0,0,0,5205,0,0,0,23,0,493,2,-1,0,0,0
44,0,2,0,0,5773,1,0,0,23,0,597,6,-1,0,0,1
35,1,0,1,0,0,0,1,0,23,0,107,2,-1,0,0,0
36,7,0,1,0,1694,0,1,0,23,0,164,6,-1,0,0,0
31,8,0,3,0,1074,0,0,0,23,0,1438,2,-1,0,0,0
40,3,0,3,0,278,0,0,0,23,0,1015,3,-1,0,0,1
38,3,0,1,0,1102,0,0,0,23,0,159,3,-1,0,0,0
46,3,0,1,0,0,0,0,0,23,0,172,3,-1,0,0,0
29,0,1,0,0,0,0,0,0,23,0,331,2,-1,0,0,0
33,3,0,1,0,-346,0,1,0,23,0,29,3,-1,0,0,0
32,1,0,0,0,415,1,0,0,23,0,76,2,-1,0,0,0
48,0,2,0,0,851,1,1,0,23,0,937,3,-1,0,0,0
32,1,0,1,0,1247,0,0,0,23,0,154,3,-1,0,0,0
35,6,1,1,0,91,0,0,0,23,0,185,4,-1,0,0,0
32,6,0,0,0,882,1,0,0,23,0,569,3,-1,0,0,0
42,3,0,1,0,165,0,0,0,23,0,333,2,-1,0,0,0
32,0,0,0,0,1501,0,0,0,23,0,70,6,-1,0,0,0
35,1,1,0,0,1529,1,0,0,23,0,95,4,-1,0,0,0
39,3,0,1,0,293,0,0,0,23,0,160,3,-1,0,0,0
30,1,1,1,0,1572,0,1,0,23,0,209,3,-1,0,0,0
30,11,1,0,0,-679,0,0,0,23,0,372,3,-1,0,0,0
32,6,0,1,0,497,0,0,0,23,0,92,3,-1,0,0,0
28,3,1,1,0,-303,0,0,0,23,0,277,2,-1,0,0,0
30,3,0,3,0,9194,0,0,0,23,0,178,2,-1,0,0,0
44,3,1,3,0,97,0,0,0,23,0,95,14,-1,0,0,0
34,7,0,1,0,70,0,1,0,23,0,138,4,-1,0,0,0
38,6,0,1,0,1839,1,0,0,23,0,63,2,-1,0,0,0
27,6,1,1,0,1492,0,0,0,23,0,67,13,-1,0,0,0
31,0,1,0,0,357,0,0,0,23,0,77,3,-1,0,0,0
37,6,1,1,0,192,0,0,0,23,0,105,2,-1,0,0,0
45,6,2,1,0,875,0,1,0,23,0,292,2,-1,0,0,0
33,0,0,0,0,0,0,0,0,23,0,57,5,-1,0,0,0
39,6,0,1,0,-288,1,0,0,23,0,151,9,-1,0,0,0
32,6,1,1,0,1581,1,0,0,23,0,331,3,-1,0,0,0
31,3,0,1,0,2910,0,0,0,23,0,1392,2,-1,0,0,1
38,1,1,1,0,372,1,0,0,23,0,59,3,-1,0,0,0
32,8,0,0,0,9,0,0,0,23,0,98,2,-1,0,0,0
32,3,0,1,0,1780,0,0,0,23,0,100,4,-1,0,0,0
33,3,0,3,0,2665,0,0,0,23,0,358,2,-1,0,0,0
49,3,0,1,0,188,0,0,0,23,0,181,16,-1,0,0,0
32,6,0,1,0,506,0,0,0,23,0,188,6,-1,0,0,0
32,3,0,1,0,38,0,0,0,23,0,368,5,-1,0,0,0
31,7,0,1,0,-331,0,0,0,23,0,203,5,-1,0,0,0
39,8,0,1,0,31,0,0,0,23,0,146,4,-1,0,0,0
37,7,0,1,0,-21,0,1,0,23,0,61,2,-1,0,0,0
33,2,0,1,0,1847,0,0,0,23,0,129,6,-1,0,0,0
35,3,0,3,0,208,0,0,0,23,0,247,3,-1,0,0,0
37,3,0,3,0,5,0,0,0,23,0,266,2,-1,0,0,0
31,3,0,3,0,-848,0,0,0,23,0,559,3,-1,0,0,0
35,0,0,0,0,317,0,0,0,23,0,162,3,-1,0,0,0
38,0,0,0,0,5779,0,0,0,23,0,75,3,-1,0,0,0
31,3,0,1,0,489,0,0,0,23,0,204,4,-1,0,0,0
30,3,1,1,1,4,0,0,0,23,0,84,3,-1,0,0,0
31,3,0,1,0,631,0,0,0,23,0,248,4,-1,0,0,0
44,6,0,1,0,0,0,0,0,23,0,82,2,-1,0,0,0
51,6,0,1,0,3,1,1,0,23,0,259,2,-1,0,0,0
31,3,1,0,0,2197,0,0,0,23,0,146,3,-1,0,0,0
35,0,2,0,0,178,0,0,0,23,0,703,2,-1,0,0,0
34,3,0,3,0,358,0,0,0,23,0,100,4,-1,0,0,0
32,3,0,1,0,3144,0,0,0,23,0,348,2,-1,0,0,0
31,7,0,1,0,309,0,0,0,23,0,146,6,-1,0,0,0
34,3,0,2,0,391,0,1,0,23,0,34,2,-1,0,0,0
32,3,0,3,0,1903,0,0,0,23,0,297,3,-1,0,0,0
50,2,0,0,0,1605,0,0,0,23,0,22,2,-1,0,0,0
36,3,0,1,0,141,0,0,0,23,0,106,3,-1,0,0,0
58,5,0,1,0,-205,0,0,0,23,0,253,2,-1,0,0,0
30,3,0,1,0,2150,0,0,0,23,0,465,4,-1,0,0,0
36,3,0,3,0,111,0,0,0,23,0,163,3,-1,0,0,0
31,9,0,1,0,57,0,1,0,23,0,104,5,-1,0,0,0
37,1,1,0,0,876,0,0,0,23,0,213,4,-1,0,0,0
33,3,0,1,1,2,1,0,0,23,0,74,4,-1,0,0,0
31,3,0,2,0,-357,0,0,0,23,0,245,4,-1,0,0,0
37,3,0,1,0,13849,0,0,0,23,0,252,5,-1,0,0,0
37,2,0,0,0,0,1,0,0,23,0,118,3,-1,0,0,0
40,1,0,1,0,5517,0,0,0,23,0,146,13,-1,0,0,0
58,3,0,2,0,5505,0,0,0,23,0,317,4,-1,0,0,0
46,3,0,1,0,4707,0,0,0,23,0,93,8,-1,0,0,0
32,3,0,1,0,523,0,0,0,23,0,116,5,-1,0,0,0
26,1,1,1,1,-516,0,0,0,23,0,386,2,-1,0,0,0
49,8,0,1,0,1878,0,1,0,23,0,283,11,-1,0,0,0
30,6,1,0,0,253,0,0,0,23,0,146,4,-1,0,0,0
33,0,2,0,0,471,1,0,0,23,0,215,4,-1,0,0,0
44,3,0,3,0,-315,0,0,0,23,0,90,3,-1,0,0,0
34,0,0,1,0,240,0,0,0,23,0,260,3,-1,0,0,0
31,6,0,1,0,1098,0,0,0,23,0,427,2,-1,0,0,0
26,1,1,1,0,-211,0,0,0,23,0,164,3,-1,0,0,0
31,0,1,0,0,9874,0,0,0,23,0,1222,5,-1,0,0,0
29,7,1,1,0,1008,0,0,0,23,0,426,9,-1,0,0,0
36,6,0,1,0,165,0,0,0,23,0,456,4,-1,0,0,0
52,3,0,1,0,3622,0,1,0,23,0,40,7,-1,0,0,0
31,3,0,2,0,92,0,0,0,23,0,98,17,-1,0,0,0
53,6,0,1,0,7598,0,0,0,23,0,27,7,-1,0,0,0
35,3,0,1,0,0,0,0,0,23,0,100,4,-1,0,0,0
46,6,0,1,0,-143,0,0,0,23,0,1034,9,-1,0,0,0
39,0,0,0,0,540,0,1,0,23,0,1066,2,-1,0,0,0
31,3,0,1,0,1495,0,1,0,23,0,159,3,-1,0,0,0
38,6,0,1,0,0,0,0,0,23,0,353,2,-1,0,0,0
53,3,0,3,0,3316,0,0,0,23,0,331,6,-1,0,0,0
27,6,0,1,0,3,0,0,0,23,0,159,5,-1,0,0,0
34,11,0,0,0,387,0,0,0,26,0,52,3,-1,0,0,0
40,7,0,3,0,33,1,0,0,26,0,70,3,-1,0,0,0
37,3,0,1,0,152,0,0,0,26,0,159,3,-1,0,0,0
32,6,0,1,0,41,0,1,0,26,0,117,2,-1,0,0,0
60,5,2,1,0,1718,0,0,0,26,0,146,6,-1,0,0,0
49,1,0,2,0,-287,0,0,0,26,0,49,1,-1,0,0,0
30,0,1,0,0,2317,0,0,0,26,0,260,5,-1,0,0,0
41,0,2,1,0,71,0,0,0,26,0,60,3,-1,0,0,0
38,1,1,1,0,283,0,0,0,26,0,193,1,-1,0,0,0
44,7,0,1,0,-627,0,0,0,26,0,373,2,-1,0,0,0
56,3,2,3,0,-216,0,0,0,26,0,336,1,-1,0,0,0
49,6,2,3,0,-347,0,0,0,26,0,200,2,-1,0,0,0
50,1,0,0,0,199,0,1,0,26,0,79,1,-1,0,0,0
31,7,1,1,0,31,0,1,0,26,0,501,2,-1,0,0,0
52,6,2,1,0,0,0,0,0,26,0,206,1,-1,0,0,0
58,5,0,1,0,674,0,0,0,26,0,80,1,-1,0,0,0
37,1,0,1,0,-796,0,1,0,26,0,299,1,-1,0,0,0
43,3,0,1,0,470,0,1,0,26,0,185,1,-1,0,0,0
47,7,0,1,0,4063,0,1,0,26,0,207,1,-1,0,0,0
53,6,2,1,0,-372,0,0,0,26,0,104,1,-1,0,0,0
32,3,0,3,0,1156,0,0,0,26,0,185,5,-1,0,0,0
37,1,0,1,1,-886,0,0,0,26,0,224,1,-1,0,0,0
42,1,0,1,0,-245,1,1,0,26,0,63,1,-1,0,0,0
33,9,1,0,0,157,0,0,0,26,0,897,5,-1,0,0,0
37,7,1,1,0,510,0,0,0,26,0,322,1,-1,0,0,0
40,3,2,1,0,-426,1,1,0,26,0,245,1,-1,0,0,0
34,3,0,1,0,-436,0,0,0,26,0,317,1,-1,0,0,0
41,3,2,3,0,320,0,0,0,26,0,511,1,-1,0,0,0
59,5,0,1,0,0,1,1,0,26,0,155,1,-1,0,0,0
30,1,0,0,0,541,0,0,0,26,0,414,2,-1,0,0,1
32,1,0,1,0,1337,1,0,0,26,0,368,6,-1,0,0,0
42,1,2,1,0,-280,0,0,0,26,0,258,1,-1,0,0,0
36,7,0,1,0,247,0,0,0,26,0,247,1,-1,0,0,0
44,1,0,3,0,-1379,0,1,0,26,0,140,1,-1,0,0,0
49,3,0,3,0,383,0,1,0,26,0,31,1,-1,0,0,0
56,3,0,3,0,-85,0,1,0,26,0,118,1,-1,0,0,0
43,2,1,0,0,0,0,0,0,26,0,142,3,-1,0,0,0
50,7,0,1,0,683,0,1,0,26,0,129,3,-1,0,0,0
58,5,0,1,0,295,0,1,0,26,0,136,2,-1,0,0,0
43,7,0,1,0,978,0,1,0,26,0,82,2,-1,0,0,0
33,6,0,1,0,105,0,0,0,26,0,122,4,-1,0,0,0
34,3,0,3,0,503,0,0,0,26,0,120,2,-1,0,0,0
36,1,0,1,0,-8,0,0,0,26,0,180,2,-1,0,0,0
59,6,0,1,0,-396,0,0,0,26,0,204,1,-1,0,0,0
46,6,2,1,0,-454,0,0,0,26,0,120,1,-1,0,0,0
51,3,2,3,0,-380,0,0,0,26,0,181,1,-1,0,0,0
35,3,0,1,0,1098,0,0,0,26,0,19,17,-1,0,0,0
37,6,1,1,0,155,0,0,0,26,0,460,1,-1,0,0,0
44,3,0,1,0,-54,0,1,0,26,0,437,1,-1,0,0,0
48,6,2,1,0,238,0,0,0,26,0,76,2,-1,0,0,0
44,1,2,1,0,106,0,0,0,26,0,95,1,-1,0,0,0
30,3,0,1,0,0,0,0,0,26,0,30,1,-1,0,0,0
35,4,2,3,0,3888,1,0,0,26,0,422,5,-1,0,0,0
42,6,1,2,0,-138,0,0,0,26,0,109,1,-1,0,0,0
46,3,0,1,0,1728,0,0,0,26,0,50,2,-1,0,0,0
50,6,1,1,0,1651,0,0,0,26,0,41,2,-1,0,0,0
37,7,0,3,0,0,0,0,0,26,0,581,1,-1,0,0,0
56,1,0,1,0,463,1,0,0,26,0,131,2,-1,0,0,0
54,3,0,2,0,-361,0,0,0,26,0,227,1,-1,0,0,0
33,7,1,1,0,-27,0,0,0,26,0,165,1,-1,0,0,0
36,6,0,1,0,0,1,0,0,26,0,80,1,-1,0,0,0
39,3,0,2,0,0,0,0,0,26,0,470,1,-1,0,0,0
35,3,0,3,0,-239,0,0,0,26,0,281,1,-1,0,0,0
25,8,0,0,0,1182,0,0,0,26,0,141,2,-1,0,0,0
37,3,0,3,0,0,0,0,0,26,0,24,1,-1,0,0,0
44,1,2,1,0,1262,0,0,0,26,0,788,11,-1,0,0,1
37,1,1,1,0,435,0,0,0,26,0,210,1,-1,0,0,0
29,11,0,0,0,149,0,0,0,26,0,367,4,-1,0,0,0
32,7,0,1,0,241,0,0,0,26,0,266,1,-1,0,0,0
59,1,2,1,0,879,0,0,0,26,0,228,1,-1,0,0,0
46,1,0,3,0,-171,0,0,0,26,0,135,1,-1,0,0,0
34,3,0,1,0,241,0,1,0,26,0,85,1,-1,0,0,0
35,1,1,1,0,103,0,0,0,26,0,290,2,-1,0,0,0
53,0,0,1,0,1925,0,0,0,26,0,153,1,-1,0,0,0
48,6,2,1,0,-212,0,1,0,26,0,76,1,-1,0,0,0
35,3,2,3,0,-587,0,0,0,26,0,111,1,-1,0,0,0
39,3,0,3,0,259,0,0,0,26,0,168,1,-1,0,0,0
36,1,2,1,0,19,0,1,0,26,0,109,1,-1,0,0,0
32,6,0,1,0,86,0,0,0,26,0,1099,1,-1,0,0,0
30,6,0,1,0,214,0,1,0,26,0,219,1,-1,0,0,0
31,0,2,0,0,895,0,0,0,26,0,202,1,-1,0,0,0
48,0,1,0,0,145,0,0,0,26,0,14,38,-1,0,0,0
43,1,0,1,0,-1701,0,0,0,26,0,285,1,-1,0,0,0
42,9,2,1,0,193,0,0,0,26,0,262,1,-1,0,0,0
37,6,0,1,0,-255,0,0,0,26,0,96,2,-1,0,0,0
40,7,1,1,0,19343,0,0,0,26,0,168,4,-1,0,0,0
46,3,0,1,0,0,0,0,0,26,0,208,2,-1,0,0,0
43,7,0,1,0,0,1,0,0,26,0,483,1,-1,0,0,0
53,1,0,1,0,137,1,1,0,26,0,129,1,-1,0,0,0
30,6,0,1,0,-170,0,1,0,26,0,130,1,-1,0,0,0
40,7,0,1,0,-342,0,0,0,26,0,754,1,-1,0,0,0
38,9,0,1,0,-673,0,0,0,26,0,364,1,-1,0,0,0
40,3,0,1,0,193,0,1,0,26,0,258,1,-1,0,0,0
40,0,0,0,0,655,0,0,0,26,0,227,1,-1,0,0,0
38,7,0,1,0,25,0,1,0,26,0,266,3,-1,0,0,0
49,6,0,3,0,305,0,1,0,26,0,232,1,-1,0,0,0
36,6,2,0,0,125,0,0,0,26,0,172,1,-1,0,0,0
45,1,1,0,0,591,0,0,0,26,0,164,1,-1,0,0,0
46,3,0,3,0,537,1,0,0,26,0,222,5,-1,0,0,0
42,3,1,3,0,-68,0,1,0,26,0,167,1,-1,0,0,0
35,7,0,1,0,-197,0,0,0,26,0,103,1,-1,0,0,0
34,7,0,1,0,-538,0,0,0,26,0,682,1,-1,0,0,1
47,1,1,2,0,-213,0,0,0,26,0,168,1,-1,0,0,0
29,7,0,1,0,340,0,1,0,26,0,297,1,-1,0,0,0
34,7,0,1,0,-694,0,0,0,26,0,62,1,-1,0,0,0
36,1,2,1,0,160,0,0,0,26,0,142,1,-1,0,0,0
57,1,0,1,0,3284,0,0,0,26,0,63,1,-1,0,0,0
47,0,1,0,0,191,0,0,0,26,0,212,1,-1,0,0,0
53,1,2,1,0,1252,0,0,0,26,0,149,1,-1,0,0,0
40,3,0,3,0,669,0,0,0,26,0,161,3,-1,0,0,0
34,6,0,1,0,2064,0,0,0,26,0,165,2,-1,0,0,0
33,3,2,3,0,-53,0,0,0,26,0,369,1,-1,0,0,0
30,1,1,1,0,-754,0,1,0,26,0,974,1,-1,0,0,0
31,0,0,1,0,89,0,0,0,26,0,167,1,-1,0,0,0
54,5,0,1,0,153,0,1,0,26,0,74,1,-1,0,0,0
35,6,0,1,0,788,0,0,0,26,0,223,1,-1,0,0,0
35,9,1,1,0,947,0,0,0,26,0,140,2,-1,0,0,0
32,3,0,1,0,358,1,0,0,26,0,396,1,-1,0,0,0
29,1,1,1,0,1395,0,0,0,26,0,61,1,-1,0,0,0
34,3,0,1,0,-563,0,0,0,26,0,252,1,-1,0,0,0
39,9,1,0,0,97,0,1,0,26,0,379,1,-1,0,0,0
41,3,0,1,1,-651,0,1,0,26,0,374,1,-1,0,0,0
36,5,1,1,0,101,0,1,0,26,0,314,1,-1,0,0,0
29,6,0,1,0,494,0,0,0,26,0,341,2,-1,0,0,0
44,5,0,1,0,902,1,0,0,26,0,206,1,-1,0,0,0
43,1,0,0,0,527,0,0,0,26,0,166,12,-1,0,0,0
38,7,1,1,0,322,0,0,0,26,0,61,1,-1,0,0,0
39,0,0,0,0,-606,0,0,0,26,0,142,1,-1,0,0,0
31,6,1,1,0,747,0,0,0,26,0,543,2,-1,0,0,1
54,3,0,1,0,682,0,1,0,26,0,133,1,-1,0,0,0
32,1,2,1,0,18,1,0,0,26,0,52,1,-1,0,0,0
58,5,0,1,0,0,0,0,0,26,0,77,1,-1,0,0,0
32,3,1,3,0,405,0,0,0,26,0,200,1,-1,0,0,0
31,6,0,1,0,298,0,1,0,26,0,518,1,-1,0,0,0
33,7,1,0,0,1595,0,0,0,26,0,296,1,-1,0,0,0
28,0,1,0,0,1107,0,0,0,26,0,144,1,-1,0,0,0
31,0,1,0,0,682,0,0,0,26,0,473,5,-1,0,0,0
34,1,0,1,0,-287,0,1,0,26,0,199,1,-1,0,0,0
31,0,0,0,0,2229,0,0,0,26,0,90,4,-1,0,0,0
28,0,1,0,0,7544,0,0,0,26,0,470,1,-1,0,0,0
37,7,0,1,0,3429,0,1,0,26,0,81,8,-1,0,0,0
32,3,1,1,0,-204,0,1,0,26,0,202,2,-1,0,0,0
50,3,0,3,0,14,0,1,0,26,0,68,1,-1,0,0,0
45,3,0,1,0,61,0,0,0,26,0,745,4,-1,0,0,1
34,6,0,1,0,635,0,0,0,26,0,247,1,-1,0,0,0
56,9,0,3,0,0,0,0,0,26,0,250,1,-1,0,0,0
26,3,0,1,0,245,0,0,0,26,0,16,11,-1,0,0,0
37,9,0,1,0,-476,0,0,0,26,0,149,2,-1,0,0,0
33,0,1,1,0,-424,0,0,0,26,0,863,1,-1,0,0,0
47,1,0,1,0,-545,0,1,0,26,0,140,5,-1,0,0,0
33,0,0,0,0,9725,0,0,0,26,0,131,4,-1,0,0,0
27,1,1,1,0,162,1,0,0,26,0,265,9,-1,0,0,0
34,3,1,3,0,-175,0,0,0,26,0,40,1,-1,0,0,0
44,7,0,1,0,-75,0,0,0,26,0,104,1,-1,0,0,0
37,1,2,1,0,695,0,0,0,26,0,80,2,-1,0,0,0
45,3,0,3,0,18,0,0,0,26,0,90,2,-1,0,0,0
55,3,0,1,0,-473,0,0,0,26,0,233,1,-1,0,0,0
31,8,1,1,0,360,0,0,0,26,0,592,4,-1,0,0,0
34,3,0,3,0,-367,0,0,0,26,0,85,1,-1,0,0,0
58,1,2,1,0,0,0,0,0,26,0,273,2,-1,0,0,0
39,1,0,1,0,-72,0,0,0,26,0,207,2,-1,0,0,0
31,3,0,1,0,-110,0,0,0,26,0,440,1,-1,0,0,0
40,1,0,1,0,-396,0,0,0,26,0,127,1,-1,0,0,0
37,3,0,1,0,125,1,0,0,26,0,679,2,-1,0,0,1
36,0,0,0,0,605,0,0,0,26,0,204,1,-1,0,0,0
28,1,0,1,0,880,0,0,0,26,0,188,1,-1,0,0,0
31,7,0,1,0,-309,0,0,0,26,0,269,1,-1,0,0,0
33,1,1,1,0,1746,0,0,0,26,0,152,2,-1,0,0,0
33,1,0,1,0,95,0,0,0,26,0,190,2,-1,0,0,0
28,3,1,1,0,48,1,0,0,26,0,144,3,-1,0,0,0
48,7,2,1,0,569,0,1,0,26,0,151,1,-1,0,0,0
28,1,0,1,0,930,0,1,0,26,0,112,1,-1,0,0,0
33,3,0,1,0,320,0,1,0,26,0,167,3,-1,0,0,0
29,3,0,3,0,258,0,0,0,26,0,130,1,-1,0,0,0
40,9,0,1,0,277,0,0,0,26,0,228,2,-1,0,0,0
28,0,0,0,0,102,0,0,0,26,0,314,2,-1,0,0,0
59,5,2,1,0,93,1,0,0,26,0,193,2,-1,0,0,0
51,3,0,3,0,21,1,0,0,26,0,153,1,-1,0,0,0
47,7,0,1,0,2070,0,1,0,26,0,136,1,-1,0,0,0
25,6,1,1,0,96,1,0,0,26,0,293,1,-1,0,0,0
45,0,0,0,0,2316,0,0,0,26,0,97,3,-1,0,0,0
59,5,0,3,0,174,0,1,0,26,0,145,1,-1,0,0,0
33,7,2,1,0,-297,0,0,0,26,0,162,2,-1,0,0,0
34,3,0,2,0,-465,1,0,0,26,0,127,1,-1,0,0,0
48,3,0,1,0,0,0,0,0,26,0,105,1,-1,0,0,0
39,3,0,3,0,519,0,1,0,26,0,117,1,-1,0,0,0
47,1,0,0,0,192,0,0,0,26,0,596,1,-1,0,0,0
43,6,0,3,0,314,0,1,0,26,0,134,1,-1,0,0,0
31,7,2,1,0,-274,0,0,0,26,0,283,1,-1,0,0,0
29,7,0,1,0,283,1,1,0,26,0,161,1,-1,0,0,0
51,10,0,1,1,-1013,0,0,0,26,0,664,1,-1,0,0,0
32,3,0,3,0,-376,0,0,0,26,0,188,1,-1,0,0,0
35,7,0,1,0,207,0,0,0,26,0,312,1,-1,0,0,0
34,6,1,1,0,66,0,0,0,26,0,237,1,-1,0,0,0
47,1,2,1,0,1573,0,0,0,26,0,130,1,-1,0,0,0
33,3,0,1,0,5,0,0,0,26,0,175,2,-1,0,0,0
34,3,0,1,0,7216,0,0,0,26,0,143,2,-1,0,0,0
26,3,0,1,0,-330,0,1,0,26,0,87,2,-1,0,0,0
32,0,1,0,0,2619,0,0,0,26,0,123,14,-1,0,0,0
57,5,0,0,0,138,1,0,0,26,0,157,5,-1,0,0,0
49,1,2,1,0,-236,0,0,0,26,0,204,2,-1,0,0,0
30,1,0,1,0,764,1,0,0,26,0,150,2,-1,0,0,0
33,3,0,1,0,-45,0,0,0,26,0,240,2,-1,0,0,0
34,3,0,1,0,1257,0,0,0,26,0,109,7,-1,0,0,0
40,3,0,1,0,3311,0,1,0,26,0,243,6,-1,0,0,0
29,1,1,0,0,1185,0,0,0,26,0,536,1,-1,0,0,0
28,8,1,0,0,0,0,0,0,26,0,1560,2,-1,0,0,1
31,3,2,1,0,-452,0,0,0,26,0,182,5,-1,0,0,0
27,9,1,0,0,-446,0,0,0,26,0,120,1,-1,0,0,0
30,0,0,0,0,265,0,0,0,26,0,45,4,-1,0,0,0
27,9,0,1,0,293,0,0,0,26,0,70,3,-1,0,0,0
54,0,0,0,0,-305,0,0,0,26,0,280,3,-1,0,0,0
35,3,0,3,0,690,0,0,0,26,0,880,3,-1,0,0,0
33,3,0,3,0,2720,0,0,0,26,0,147,3,-1,0,0,0
36,3,2,1,0,-140,0,0,0,26,0,222,2,-1,0,0,0
26,1,1,1,0,1256,1,0,0,26,0,404,1,-1,0,0,0
32,6,1,1,0,620,0,0,0,26,0,1234,3,-1,0,0,1
30,7,0,1,0,-95,0,1,0,26,0,306,3,-1,0,0,0
39,1,0,1,0,1,0,0,0,26,0,506,2,-1,0,0,0
29,1,1,0,0,354,0,0,0,26,0,255,1,-1,0,0,0
32,3,0,3,0,494,0,0,0,26,0,252,2,-1,0,0,0
39,3,1,1,0,116,0,0,0,26,0,182,3,-1,0,0,0
44,0,2,0,0,476,0,1,0,26,0,127,2,-1,0,0,0
38,1,2,0,0,791,0,0,0,26,0,89,2,-1,0,0,0
51,7,0,1,0,53,0,0,0,26,0,140,2,-1,0,0,0
39,0,0,0,0,-1026,0,0,0,26,0,200,2,-1,0,0,0
37,3,2,1,0,316,0,0,0,26,0,642,2,-1,0,0,1
41,1,0,1,0,457,0,1,0,26,0,181,2,-1,0,0,0
41,0,0,0,0,-556,0,1,0,26,0,127,3,-1,0,0,0
29,3,0,1,0,2,0,1,0,26,0,171,1,-1,0,0,0
32,1,1,1,0,0,0,1,0,26,0,916,2,-1,0,0,0
29,3,0,1,0,484,0,0,0,26,0,629,2,-1,0,0,0
34,9,0,1,0,200,0,0,0,26,0,155,6,-1,0,0,0
54,0,2,1,0,-415,0,0,0,26,0,290,2,-1,0,0,0
33,6,0,0,0,899,0,0,0,26,0,159,3,-1,0,0,0
26,0,1,0,0,205,1,0,0,26,0,111,1,-1,0,0,0
52,3,0,3,0,241,0,0,0,26,0,729,2,-1,0,0,0
35,1,2,1,0,473,0,1,0,26,0,434,4,-1,0,0,0
30,9,0,1,0,529,0,1,0,26,0,107,3,-1,0,0,0
30,3,0,1,0,187,0,0,0,26,0,272,6,-1,0,0,0
59,5,2,3,0,217,0,0,0,26,0,574,3,-1,0,0,0
24,3,0,1,0,984,0,0,0,26,0,89,3,-1,0,0,0
34,1,2,1,0,27,0,0,0,26,0,133,3,-1,0,0,0
52,2,2,1,0,-99,1,1,0,26,0,91,3,-1,0,0,0
32,3,2,1,0,3,0,0,0,26,0,114,3,-1,0,0,0
44,3,0,2,0,189,0,0,0,26,0,175,3,-1,0,0,0
29,0,1,0,0,54,0,1,0,26,0,257,3,-1,0,0,0
48,1,0,1,0,302,0,0,0,26,0,208,3,-1,0,0,0
34,0,0,0,0,2287,0,0,0,26,0,895,4,-1,0,0,1
37,3,0,3,0,-88,0,0,0,26,0,225,1,-1,0,0,0
35,0,0,1,0,291,0,0,0,26,0,327,1,-1,0,0,0
45,3,2,1,0,77,0,0,0,26,0,99,3,-1,0,0,0
31,7,0,1,0,-68,0,0,0,26,0,293,4,-1,0,0,0
38,2,2,0,0,504,0,0,0,26,0,68,3,-1,0,0,0
31,6,2,1,0,-579,0,0,0,26,0,150,1,-1,0,0,0
26,3,1,1,0,381,0,0,0,26,0,504,2,-1,0,0,0
37,6,0,1,0,-498,0,1,0,26,0,175,1,-1,0,0,0
39,1,0,1,0,501,1,0,0,26,0,289,1,-1,0,0,0
34,7,0,1,0,-196,0,1,0,26,0,16,1,-1,0,0,0
29,0,0,1,0,5284,0,0,0,26,0,321,1,-1,0,0,0
53,3,1,1,0,105,0,0,0,26,0,239,3,-1,0,0,0
49,6,2,1,0,283,0,0,0,26,0,614,2,-1,0,0,0
34,3,2,1,0,-566,0,0,0,26,0,248,2,-1,0,0,0
31,1,0,1,0,-576,0,0,0,26,0,93,2,-1,0,0,0
28,3,0,1,0,0,0,0,0,26,0,245,3,-1,0,0,0
33,6,0,1,0,-167,0,0,0,26,0,121,1,-1,0,0,0
33,7,0,1,0,0,0,0,0,26,0,192,6,-1,0,0,0
24,1,1,1,0,-256,0,0,0,26,0,110,2,-1,0,0,0
34,0,1,0,0,1640,0,0,0,26,0,160,3,-1,0,0,0
48,0,2,0,0,1492,0,0,0,26,0,249,2,-1,0,0,0
42,3,0,2,0,0,1,0,0,26,0,270,2,-1,0,0,0
34,9,1,1,0,1928,0,0,0,26,0,140,2,-1,0,0,0
35,1,0,1,0,23,0,0,0,26,0,147,1,-1,0,0,0
43,3,0,3,0,-476,0,0,0,26,0,16,1,-1,0,0,0
35,7,0,1,0,437,0,0,0,26,0,240,1,-1,0,0,0
59,1,0,1,0,-247,0,0,0,26,0,131,1,-1,0,0,0
42,3,0,1,0,-921,0,0,0,26,0,115,2,-1,0,0,0
35,1,1,1,0,-158,1,0,0,26,0,349,2,-1,0,0,0
54,1,0,0,0,-800,0,0,0,26,0,445,2,-1,0,0,0
50,7,0,1,0,517,0,0,0,26,0,420,2,-1,0,0,0
